Date,Open,High,Low,Close,Volume,Change
2005-09-23,11840,11980,11660,11700,373549,-0.025000000000000022
2005-09-26,11720,12000,11720,11940,437917,0.02051282051282044
2005-09-27,11960,11980,11800,11860,318206,-0.00670016750418756
2005-09-28,11800,12000,11740,11960,270129,0.008431703204047292
2005-09-29,11880,11980,11800,11800,394362,-0.013377926421404673
2005-09-30,11880,12000,11760,11760,458085,-0.003389830508474523
2005-10-04,11800,12140,11800,12040,544049,0.023809523809523725
2005-10-05,12080,12280,11960,12020,446328,-0.0016611295681062677
2005-10-06,11900,11900,11700,11720,422333,-0.024958402662229595
2005-10-07,11560,11760,11520,11620,513223,-0.008532423208191142
2005-10-10,11680,11940,11660,11860,301891,0.0206540447504302
2005-10-11,11760,11980,11740,11980,215077,0.010118043844856706
2005-10-12,11860,11880,11540,11560,571620,-0.035058430717863076
2005-10-13,11420,11480,11160,11240,723035,-0.02768166089965396
2005-10-14,11300,11440,11200,11240,628182,0.0
2005-10-17,11200,11380,11200,11260,350592,0.001779359430605032
2005-10-18,11280,11380,11260,11300,356791,0.003552397868561208
2005-10-19,11200,11220,11000,11000,374710,-0.026548672566371723
2005-10-20,11200,11220,11040,11120,359267,0.01090909090909098
2005-10-21,11000,11320,10980,11280,438004,0.014388489208633004
2005-10-24,11320,11420,11220,11340,342068,0.005319148936170137
2005-10-25,11440,11560,11280,11300,370469,-0.003527336860670194
2005-10-26,11240,11320,11180,11260,315372,-0.0035398230088495852
2005-10-27,11260,11360,11120,11160,387209,-0.008880994671403242
2005-10-28,10980,11020,10900,10920,438963,-0.021505376344086002
2005-10-31,10980,11100,10960,11040,391918,0.01098901098901095
2005-11-01,11200,11360,11180,11280,615171,0.021739130434782705
2005-11-02,11280,11600,11280,11500,314320,0.019503546099290725
2005-11-03,11760,11840,11700,11740,471441,0.02086956521739136
2005-11-04,11940,12000,11860,11980,496143,0.020442930153321992
2005-11-07,12040,12060,11820,12000,259275,0.0016694490818029983
2005-11-08,12000,12060,11940,12060,294792,0.004999999999999893
2005-11-09,12020,12140,11920,12020,358627,-0.0033167495854062867
2005-11-10,12020,12140,11980,12100,377342,0.006655574043261225
2005-11-11,12340,12480,12280,12360,590875,0.02148760330578514
2005-11-14,12420,12580,12320,12520,443395,0.012944983818770295
2005-11-15,12520,12580,12220,12420,281923,-0.007987220447284393
2005-11-16,12320,12600,12320,12600,280777,0.01449275362318847
2005-11-17,12540,12560,12380,12480,250852,-0.00952380952380949
2005-11-18,12500,12600,12380,12540,291995,0.004807692307692291
2005-11-21,12640,12640,12240,12420,481865,-0.009569377990430672
2005-11-22,12220,12240,11740,11800,912923,-0.0499194847020934
2005-11-23,12000,12260,11980,12140,864854,0.028813559322034
2005-11-24,12360,12360,12100,12160,310103,0.0016474464579900872
2005-11-25,12160,12220,11920,12000,315126,-0.013157894736842146
2005-11-28,12000,12060,11920,12020,188687,0.0016666666666667052
2005-11-29,11960,12040,11760,11880,350219,-0.011647254575707144
2005-11-30,11860,12080,11860,11960,358182,0.006734006734006703
2005-12-01,11920,12160,11900,12120,406300,0.013377926421404673
2005-12-02,12400,12460,12280,12340,392830,0.018151815181518094
2005-12-05,12440,12500,12360,12440,251823,0.008103727714748876
2005-12-06,12380,12620,12340,12600,423633,0.012861736334405238
2005-12-07,12600,12900,12480,12820,530716,0.0174603174603174
2005-12-08,12700,12800,12520,12660,538546,-0.012480499219968744
2005-12-09,12560,12620,12260,12440,465264,-0.017377567140600347
2005-12-12,12440,12560,12340,12360,371779,-0.006430868167202619
2005-12-13,12420,12460,12260,12360,360761,0.0
2005-12-14,12440,12540,12160,12180,534330,-0.014563106796116498
2005-12-15,12180,12320,12020,12180,374817,0.0
2005-12-16,12120,12120,11860,12040,594153,-0.011494252873563204
2005-12-19,12140,12280,12040,12160,363354,0.009966777408637828
2005-12-20,12060,12280,12040,12240,343970,0.006578947368421018
2005-12-21,12280,12700,12280,12560,507287,0.02614379084967311
2005-12-22,12700,12940,12620,12680,561916,0.009554140127388644
2005-12-23,12840,13040,12720,12900,576358,0.017350157728706517
2005-12-26,13000,13260,12980,13080,356642,0.013953488372093092
2005-12-27,13180,13279,12960,13240,361357,0.012232415902140747
2005-12-28,13160,13260,13099,13220,430162,-0.0015105740181269312
2005-12-29,13200,13400,13140,13180,420541,-0.00302571860816947
2006-01-02,13280,13360,13120,13180,419111,0.0
2006-01-03,13200,13320,13119,13300,358018,0.009104704097116834
2006-01-04,13500,14000,13459,13980,785812,0.051127819548872244
2006-01-05,13900,13900,13420,13580,710373,-0.028612303290414864
2006-01-06,13700,13759,13580,13740,353915,0.01178203240058906
2006-01-09,13899,13940,13659,13760,325507,0.0014556040756914523
2006-01-10,13900,14020,13760,13960,485875,0.014534883720930258
2006-01-11,13860,13960,13580,13660,356985,-0.021489971346704828
2006-01-12,13679,13840,13619,13680,405859,0.0014641288433381305
2006-01-13,13539,13880,13360,13880,490124,0.014619883040935644
2006-01-16,14000,14140,13920,14120,403367,0.01729106628242083
2006-01-17,14140,14420,13940,13940,436666,-0.012747875354107596
2006-01-18,13700,13780,13460,13600,621662,-0.024390243902439046
2006-01-19,13640,13900,13600,13780,409902,0.013235294117647012
2006-01-20,14040,14160,13700,13740,461590,-0.002902757619738794
2006-01-23,13540,13900,13420,13700,552960,-0.0029112081513827937
2006-01-24,13660,14000,13599,13960,594140,0.01897810218978102
2006-01-25,14180,14400,14100,14280,587614,0.022922636103151817
2006-01-26,14280,14360,14099,14320,392954,0.0028011204481792618
2006-01-27,14400,14480,14259,14400,338278,0.005586592178770999
2006-01-31,14459,14820,14380,14800,460173,0.02777777777777768
2006-02-01,14700,14860,14459,14600,442082,-0.013513513513513487
2006-02-02,14760,14779,14399,14500,406240,-0.006849315068493178
2006-02-03,14360,14360,14040,14080,444154,-0.0289655172413793
2006-02-06,14000,14120,13860,14120,430411,0.0028409090909091717
2006-02-07,14180,14600,14120,14120,349104,0.0
2006-02-08,14000,14180,13700,13800,401348,-0.022662889518413554
2006-02-09,13920,13939,13739,13820,385790,0.0014492753623187582
2006-02-10,13839,13920,13580,13740,451657,-0.005788712011577379
2006-02-13,13720,13740,13360,13560,488896,-0.013100436681222738
2006-02-14,13400,13540,13260,13460,543456,-0.007374631268436627
2006-02-15,13560,13560,13080,13080,676967,-0.02823179791976227
2006-02-16,13020,13139,12920,13120,497309,0.003058103975535076
2006-02-17,13220,13480,13200,13460,443189,0.02591463414634143
2006-02-20,13360,13680,13340,13660,362991,0.014858841010401136
2006-02-21,13640,13660,13400,13440,358335,-0.016105417276720324
2006-02-22,13380,13580,13260,13400,499074,-0.0029761904761904656
2006-02-23,13420,13679,13420,13620,332151,0.016417910447761086
2006-02-24,13560,13640,13499,13620,282337,0.0
2006-02-27,13560,13820,13539,13820,245877,0.014684287812041008
2006-02-28,13880,13960,13660,13740,267304,-0.005788712011577379
2006-03-02,13919,14000,13680,13720,307133,-0.0014556040756914523
2006-03-03,13640,13679,13000,13040,765966,-0.04956268221574345
2006-03-06,13120,13160,12980,13160,479364,0.009202453987730008
2006-03-07,13000,13040,12540,12580,833034,-0.04407294832826747
2006-03-08,12300,12520,12160,12460,987621,-0.009538950715421324
2006-03-09,12320,12580,12220,12300,782188,-0.012841091492776902
2006-03-10,12280,12640,12280,12400,617916,0.008130081300812941
2006-03-13,12580,12640,12480,12640,385826,0.019354838709677358
2006-03-14,12560,12640,12380,12480,366887,-0.012658227848101222
2006-03-15,12580,12740,12560,12580,393212,0.008012820512820484
2006-03-16,12740,12820,12620,12640,285743,0.004769475357710551
2006-03-17,12580,12800,12440,12740,271822,0.007911392405063333
2006-03-20,12780,12800,12560,12760,199012,0.0015698587127157548
2006-03-21,12760,12800,12600,12700,235018,-0.00470219435736674
2006-03-22,12500,12540,12180,12280,607895,-0.03307086614173227
2006-03-23,12280,12380,12080,12160,544726,-0.009771986970684043
2006-03-24,12160,12240,12100,12180,343435,0.00164473684210531
2006-03-27,12100,12580,12100,12480,398073,0.024630541871921263
2006-03-28,12320,12600,12320,12560,303389,0.0064102564102563875
2006-03-29,12420,12520,12300,12520,307420,-0.0031847133757961776
2006-03-30,12640,12680,12360,12460,298336,-0.004792332268370614
2006-03-31,12400,12600,12360,12600,417979,0.011235955056179803
2006-04-03,12720,12960,12640,12920,434180,0.025396825396825307
2006-04-04,12920,13120,12860,13060,391855,0.010835913312693402
2006-04-05,13100,13220,12900,12960,266229,-0.007656967840735107
2006-04-06,13180,13320,13060,13140,455479,0.01388888888888884
2006-04-07,13160,13200,12960,13080,370289,-0.004566210045662156
2006-04-10,12900,12980,12740,12840,422457,-0.01834862385321101
2006-04-11,12740,12800,12520,12720,315382,-0.009345794392523366
2006-04-12,12640,12660,12520,12600,245702,-0.009433962264150941
2006-04-13,12520,12760,12500,12760,472926,0.012698412698412653
2006-04-14,12760,13280,12700,13100,656189,0.026645768025078453
2006-04-17,13200,13220,12900,12960,276017,-0.010687022900763399
2006-04-18,12960,13199,12880,13100,408610,0.010802469135802406
2006-04-19,13460,13500,13259,13300,454502,0.01526717557251911
2006-04-20,13299,13440,13220,13260,354217,-0.003007518796992459
2006-04-21,13400,13940,13340,13800,811536,0.040723981900452566
2006-04-24,13800,13800,13400,13460,629815,-0.024637681159420333
2006-04-25,13160,13440,13060,13200,573428,-0.019316493313521588
2006-04-26,13200,13359,13080,13360,444159,0.0121212121212122
2006-04-27,13360,13399,13160,13280,387665,-0.005988023952095856
2006-04-28,13240,13240,12860,12880,558038,-0.030120481927710885
2006-05-02,12880,13020,12640,12980,554295,0.007763975155279601
2006-05-03,12980,13120,12780,12780,422943,-0.015408320493066285
2006-05-04,12780,12940,12700,12900,358570,0.009389671361502261
2006-05-08,13100,13239,13020,13100,360331,0.015503875968992276
2006-05-09,13160,13359,13140,13220,374489,0.009160305343511421
2006-05-10,13220,13300,13040,13140,358504,-0.006051437216338829
2006-05-11,13140,13260,13060,13260,370124,0.009132420091324311
2006-05-12,13199,13199,12820,13100,505552,-0.012066365007541435
2006-05-15,12920,13000,12780,13000,564701,-0.007633587786259555
2006-05-16,12960,13000,12740,12820,444398,-0.013846153846153841
2006-05-17,12840,13200,12840,13060,456718,0.018720748829953227
2006-05-18,12760,12880,12660,12820,449293,-0.018376722817764146
2006-05-19,12840,12880,12620,12760,444471,-0.004680187207488307
2006-05-22,12760,12800,12460,12480,417043,-0.021943573667711602
2006-05-23,12300,12660,12220,12600,596744,0.009615384615384581
2006-05-24,12600,12680,12300,12580,556616,-0.0015873015873015817
2006-05-25,12580,12620,12300,12320,515523,-0.020667726550079535
2006-05-26,12520,12640,12340,12400,481028,0.006493506493506551
2006-05-29,12440,12540,12400,12440,303251,0.003225806451612856
2006-05-30,12440,12480,12240,12240,421709,-0.01607717041800638
2006-06-01,12140,12320,12020,12120,600278,-0.009803921568627416
2006-06-02,12220,12360,12120,12280,388064,0.013201320132013139
2006-06-05,12360,12380,12200,12260,319869,-0.0016286644951140072
2006-06-07,11920,12100,11920,11980,613711,-0.022838499184339334
2006-06-08,11980,11980,11500,11500,828960,-0.04006677796327207
2006-06-09,11560,11660,11460,11500,611160,0.0
2006-06-12,11520,11520,11260,11440,478698,-0.00521739130434784
2006-06-13,11200,11220,10960,10980,826105,-0.04020979020979021
2006-06-14,10880,11220,10820,11060,652894,0.007285974499089187
2006-06-15,11280,11280,11060,11060,384950,0.0
2006-06-16,11520,11540,11300,11420,562580,0.032549728752260476
2006-06-19,11420,11520,11220,11280,417912,-0.012259194395796813
2006-06-20,11260,11320,11040,11120,391732,-0.014184397163120588
2006-06-21,11120,11280,11100,11120,275733,0.0
2006-06-22,11300,11440,11200,11300,467571,0.01618705035971213
2006-06-23,11300,11420,11220,11360,297930,0.005309734513274433
2006-06-26,11400,11700,11400,11640,463995,0.02464788732394374
2006-06-27,11700,11800,11660,11660,315355,0.0017182130584192379
2006-06-28,11500,11600,11420,11600,368498,-0.005145797598627766
2006-06-29,11700,11840,11680,11800,319977,0.01724137931034475
2006-06-30,12140,12180,12040,12060,589329,0.02203389830508473
2006-07-03,12140,12220,12080,12100,251869,0.0033167495854062867
2006-07-04,12220,12240,12020,12020,190793,-0.006611570247933907
2006-07-05,11700,12100,11700,12060,269876,0.0033277870216306127
2006-07-06,11860,12000,11800,11960,350618,-0.008291873963515717
2006-07-07,12020,12120,12000,12020,288042,0.0050167224080268635
2006-07-10,11880,12140,11780,12120,358169,0.008319467554076532
2006-07-11,11880,12240,11880,12160,338181,0.0033003300330032292
2006-07-12,12120,12240,11980,12160,469399,0.0
2006-07-13,12000,12180,11900,12000,475982,-0.013157894736842146
2006-07-14,11740,11820,11640,11680,487421,-0.026666666666666616
2006-07-18,11520,11680,11520,11640,303848,-0.003424657534246589
2006-07-19,11600,11760,11600,11600,284263,-0.0034364261168384758
2006-07-20,11880,11960,11800,11960,442084,0.03103448275862064
2006-07-21,11820,11940,11800,11940,197197,-0.0016722408026755842
2006-07-24,11740,11880,11660,11760,309236,-0.015075376884422065
2006-07-25,11920,12040,11880,11960,333605,0.017006802721088343
2006-07-26,11960,12080,11920,11980,153988,0.0016722408026756952
2006-07-27,11980,12100,11880,12080,305647,0.008347245409014992
2006-07-28,12000,12080,11940,12000,196304,-0.0066225165562914245
2006-07-31,12200,12280,12160,12160,553216,0.01333333333333342
2006-08-01,12180,12300,12100,12100,267449,-0.004934210526315819
2006-08-02,12060,12280,12040,12180,218896,0.006611570247933907
2006-08-03,12360,12380,12200,12200,251309,0.0016420361247948545
2006-08-04,12240,12340,12240,12300,162429,0.008196721311475308
2006-08-07,12380,12380,12080,12120,301027,-0.014634146341463428
2006-08-08,12100,12340,12100,12300,279143,0.014851485148514865
2006-08-09,12300,12460,12180,12320,302756,0.001626016260162677
2006-08-10,12320,12400,12180,12280,349779,-0.0032467532467532756
2006-08-11,12340,12440,12140,12140,331499,-0.01140065146579805
2006-08-14,12200,12220,12000,12100,344119,-0.0032948929159802853
2006-08-16,12360,12440,12280,12360,394115,0.02148760330578514
2006-08-17,12600,12940,12580,12880,776523,0.04207119741100329
2006-08-18,13000,13300,12940,13160,754939,0.021739130434782705
2006-08-21,13200,13360,13099,13140,367493,-0.001519756838905817
2006-08-22,12960,13160,12960,13160,393161,0.0015220700152207556
2006-08-23,13080,13160,12880,12920,294230,-0.018237082066869248
2006-08-24,12780,12820,12620,12740,355650,-0.01393188854489169
2006-08-25,12840,13020,12780,12920,320356,0.014128728414442682
2006-08-28,13000,13040,12860,12860,214444,-0.004643962848297267
2006-08-29,13040,13220,13000,13200,309598,0.026438569206842955
2006-08-30,13200,13220,12980,13040,283944,-0.012121212121212088
2006-08-31,13080,13240,13000,13000,413401,-0.0030674846625766694
2006-09-01,13040,13140,12980,13060,179028,0.004615384615384688
2006-09-04,13240,13240,13100,13120,179730,0.004594180704440953
2006-09-05,13119,13200,13040,13140,146528,0.0015243902439023849
2006-09-06,13160,13160,13020,13080,165470,-0.004566210045662156
2006-09-07,12920,13020,12860,12980,202533,-0.007645259938837912
2006-09-08,12880,13000,12880,12940,167494,-0.0030816640986132127
2006-09-11,12940,12980,12660,12660,366389,-0.021638330757341562
2006-09-12,12760,12840,12580,12640,353782,-0.0015797788309637184
2006-09-13,12800,12900,12740,12840,499576,0.015822784810126667
2006-09-14,12840,13100,12820,13100,620439,0.02024922118380057
2006-09-15,13060,13160,13020,13120,239772,0.0015267175572519776
2006-09-18,13140,13580,13140,13460,527198,0.02591463414634143
2006-09-19,13460,13560,13420,13440,289412,-0.0014858841010401136
2006-09-20,13260,13380,13180,13340,315110,-0.007440476190476164
2006-09-21,13480,13539,13280,13300,285264,-0.0029985007496251548
2006-09-22,13160,13220,13040,13080,235364,-0.016541353383458635
2006-09-25,13000,13160,12960,13000,250113,-0.006116207951070374
2006-09-26,13080,13160,12920,13020,257110,0.0015384615384614886
2006-09-27,13099,13260,13099,13180,355216,0.01228878648233489
2006-09-28,13240,13440,13200,13360,343998,0.01365705614567525
2006-09-29,13380,13440,13220,13280,226625,-0.005988023952095856
2006-10-02,13179,13380,13179,13300,290037,0.001506024096385561
2006-10-04,13180,13200,12940,12960,403729,-0.025563909774436122
2006-10-09,13040,13140,12500,12840,597019,-0.0092592592592593
2006-10-10,12840,13000,12800,12800,197276,-0.0031152647975077885
2006-10-11,12700,12880,12660,12800,216929,0.0
2006-10-12,12720,12900,12680,12720,372132,-0.006249999999999978
2006-10-13,12900,12960,12840,12880,269853,0.012578616352201255
2006-10-16,13040,13160,12920,13000,340581,0.009316770186335477
2006-10-17,13000,13020,12840,12940,183493,-0.004615384615384577
2006-10-18,12820,12880,12720,12840,323106,-0.007727975270479082
2006-10-19,12900,12960,12640,12720,334332,-0.009345794392523366
2006-10-20,12700,12760,12580,12620,464194,-0.00786163522012584
2006-10-23,12620,12620,12400,12500,433013,-0.009508716323296307
2006-10-24,12600,12660,12460,12520,363472,0.0016000000000000458
2006-10-25,12480,12620,12420,12500,354819,-0.0015974440894568342
2006-10-26,12540,12680,12500,12580,333162,0.006399999999999961
2006-10-27,12580,12580,12320,12400,441651,-0.014308426073131986
2006-10-30,12340,12380,12140,12180,402440,-0.01774193548387093
2006-10-31,12140,12320,12060,12220,482808,0.003284072249589487
2006-11-01,12360,12400,12260,12300,279048,0.00654664484451728
2006-11-02,12280,12380,12220,12280,260489,-0.001626016260162566
2006-11-03,12340,12400,12180,12220,280251,-0.004885993485342022
2006-11-06,12180,12200,11980,12100,348796,-0.009819967266775809
2006-11-07,12300,12300,12100,12180,355836,0.006611570247933907
2006-11-08,12300,12420,12300,12300,280736,0.009852216748768461
2006-11-09,12400,12620,12360,12620,565233,0.026016260162601723
2006-11-10,12560,12640,12520,12580,269615,-0.0031695721077654726
2006-11-13,12720,12800,12660,12780,330929,0.015898251192368873
2006-11-14,12960,13000,12880,12940,373706,0.012519561815336422
2006-11-15,13100,13240,13060,13240,597223,0.023183925811437467
2006-11-16,13520,13520,13140,13140,380746,-0.007552870090634434
2006-11-17,13160,13160,13060,13080,185934,-0.004566210045662156
2006-11-20,13120,13120,12940,13040,288586,-0.003058103975535187
2006-11-21,13060,13120,12960,13000,210661,-0.0030674846625766694
